code_module,code_presentation,id_student,gender,highest_education,age_band,num_previous_attempts,disability_status,final_result,risk_label,lms_clicks_7d,lms_clicks_14d,lms_clicks_30d,lms_unique_resources_7d,days_since_last_lms_activity,lms_7d_vs_14d_percent_change,engagement_acceleration,assessment_submission_rate,weighted_assessment_score,late_submission_count,total_assessments_completed,assessment_score_trend
EEE,2013J,611062,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.8,94.16,0.0,4.0,-9.0
EEE,2013J,611202,M,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.8,89.04,1.0,4.0,3.0
EEE,2013J,611206,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.4,27.88,2.0,2.0,-12.0
EEE,2013J,611255,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,2.0,16.0,0.0,11.0,-1.0,-2.0,0.8,94.68,0.0,4.0,0.0
EEE,2013J,611344,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.8,87.92,0.0,4.0,20.0
EEE,2013J,611402,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,6.0,0.0,26.0,0.0,0.0,0.8,89.64,1.0,4.0,-23.0
EEE,2013J,611405,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,611561,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.4,35.72,0.0,2.0,-17.0
EEE,2013J,611564,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.8,81.92,0.0,4.0,-3.0
EEE,2013J,611565,F,A Level or Equivalent,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,611639,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.8,39.72,0.0,4.0,-43.0
EEE,2013J,612048,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.8,71.28,0.0,4.0,10.0
EEE,2013J,612177,M,HE Qualification,0-35,0,N,Distinction,0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,83.72,0.0,4.0,1.0
EEE,2013J,612183,M,A Level or Equivalent,35-55,0,N,Distinction,0,6.0,26.0,78.0,3.0,6.0,-0.7,-14.0,0.8,85.56,0.0,4.0,-16.0
EEE,2013J,612187,M,HE Qualification,0-35,0,N,Distinction,0,0.0,0.0,9.0,0.0,21.0,0.0,0.0,0.8,83.76,0.0,4.0,-17.0
EEE,2013J,612191,M,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.2,13.92,0.0,1.0,0.0
EEE,2013J,612199,M,HE Qualification,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.2,14.4,0.0,1.0,0.0
EEE,2013J,943374,M,Lower Than A Level,55<=,0,N,Pass,0,0.0,2.0,27.0,0.0,12.0,-1.0,-2.0,0.8,81.72,1.0,4.0,16.0
EEE,2013J,965763,M,A Level or Equivalent,35-55,0,N,Pass,0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,0.8,77.04,1.0,4.0,-18.0
EEE,2013J,991843,F,A Level or Equivalent,35-55,0,N,Distinction,0,12.0,27.0,27.0,2.0,5.0,-0.2,-3.0,0.8,95.32,1.0,4.0,-5.0
EEE,2013J,1053702,M,HE Qualification,35-55,0,N,Distinction,0,10.0,10.0,10.0,2.0,1.0,1.0,10.0,0.8,91.4,0.0,4.0,-3.0
EEE,2013J,1073766,M,HE Qualification,35-55,0,N,Pass,0,7.0,7.0,19.0,2.0,6.0,1.0,7.0,0.8,84.88,0.0,4.0,-27.0
EEE,2013J,1400592,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,1487084,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.8,74.84,0.0,4.0,7.0
EEE,2013J,1529371,M,HE Qualification,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.2,15.04,0.0,1.0,0.0
EEE,2013J,1541906,M,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.6,59.72,1.0,3.0,-2.0
EEE,2013J,1561750,F,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,0.8,95.4,2.0,4.0,1.0
EEE,2013J,1567505,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,10.0,34.0,0.0,11.0,-1.0,-10.0,0.8,78.96,1.0,4.0,-30.0
EEE,2013J,1622944,M,A Level or Equivalent,35-55,0,Y,Fail,1,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.4,39.480000000000004,0.0,2.0,-2.0
EEE,2013J,1638548,M,A Level or Equivalent,35-55,0,N,Pass,0,22.0,22.0,22.0,3.0,5.0,1.0,22.0,0.6,61.60000000000001,1.0,3.0,-2.0
EEE,2013J,1667346,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8,91.04,0.0,4.0,-2.0
EEE,2013J,1725109,M,HE Qualification,35-55,0,N,Distinction,0,19.0,40.0,41.0,3.0,4.0,-0.09523809523809523,-2.0,0.8,97.2,0.0,4.0,-8.0
EEE,2013J,1762336,M,A Level or Equivalent,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.6,57.96,1.0,3.0,-41.0
EEE,2013J,1781834,M,HE Qualification,35-55,0,N,Pass,0,13.0,24.0,69.0,3.0,1.0,0.18181818181818182,2.0,0.8,92.92,1.0,4.0,7.0
EEE,2013J,1837015,M,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,1850818,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.8,58.760000000000005,1.0,4.0,34.0
EEE,2013J,1861793,M,Lower Than A Level,35-55,0,N,Distinction,0,25.0,42.0,117.0,3.0,1.0,0.47058823529411764,8.0,0.8,99.52,0.0,4.0,3.0
EEE,2013J,1896088,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.4,36.72,0.0,2.0,-15.0
EEE,2013J,1902240,M,A Level or Equivalent,0-35,0,N,Distinction,0,6.0,6.0,29.0,2.0,1.0,1.0,6.0,0.8,94.44,0.0,4.0,-2.0
EEE,2013J,1915408,M,HE Qualification,35-55,0,Y,Pass,0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.8,80.12,0.0,4.0,-13.0
EEE,2013J,1924641,M,HE Qualification,35-55,0,N,Pass,0,8.0,9.0,11.0,3.0,5.0,7.0,7.0,0.8,69.92,0.0,4.0,44.0
EEE,2013J,1930644,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,5.0,7.0,0.0,7.0,-1.0,-5.0,0.8,77.0,1.0,4.0,10.0
EEE,2013J,1951925,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.2,12.96,0.0,1.0,0.0
EEE,2013J,1954230,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.8,83.48,2.0,4.0,-11.0
EEE,2013J,1976350,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,0.8,82.92,2.0,4.0,-40.0
EEE,2013J,1991903,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8,89.76,0.0,4.0,7.0
EEE,2013J,1993955,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.8,68.44,2.0,4.0,-38.0
EEE,2013J,1994610,F,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.4,39.2,0.0,2.0,-3.0
EEE,2013J,1995239,M,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.6,57.96,2.0,3.0,-20.0
EEE,2013J,1995532,M,Post Graduate Qualification,35-55,0,N,Distinction,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.8,89.88000000000001,0.0,4.0,-2.0
EEE,2013J,2028474,M,A Level or Equivalent,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.2,13.76,0.0,1.0,0.0
EEE,2013J,2033951,M,A Level or Equivalent,35-55,0,N,Distinction,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8,84.12,3.0,4.0,-8.0
EEE,2013J,2046324,F,HE Qualification,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.6,58.2,1.0,3.0,-6.0
EEE,2013J,2056643,M,A Level or Equivalent,0-35,0,Y,Pass,0,0.0,0.0,5.0,0.0,21.0,0.0,0.0,0.6,61.2,2.0,3.0,-11.0
EEE,2013J,2080916,M,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.2,15.2,0.0,1.0,0.0
EEE,2013J,2094849,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,1.0,12.0,0.0,11.0,-1.0,-1.0,0.4,29.52,0.0,2.0,-14.0
EEE,2013J,2109119,M,HE Qualification,35-55,0,N,Distinction,0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.8,89.52,0.0,4.0,-1.0
EEE,2013J,2115680,M,Lower Than A Level,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2128283,M,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2134237,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8,79.4,2.0,4.0,-22.0
EEE,2013J,2134304,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8,66.4,0.0,4.0,-4.0
EEE,2013J,2137413,M,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.4,34.36,1.0,2.0,-14.0
EEE,2013J,2138146,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.6,55.44,2.0,3.0,-47.0
EEE,2013J,2171834,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.8,94.68,0.0,4.0,-5.0
EEE,2013J,2187588,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.2,14.24,0.0,1.0,0.0
EEE,2013J,2198356,M,Lower Than A Level,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2199455,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8,90.6,1.0,4.0,-8.0
EEE,2013J,2252437,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.8,75.52000000000001,0.0,4.0,-16.0
EEE,2013J,2255516,M,Lower Than A Level,35-55,0,N,Distinction,0,0.0,1.0,27.0,0.0,9.0,-1.0,-1.0,0.8,90.6,0.0,4.0,-9.0
EEE,2013J,2274938,M,HE Qualification,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.4,36.72,1.0,2.0,-15.0
EEE,2013J,2326597,F,A Level or Equivalent,0-35,0,Y,Pass,0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.6,44.48,1.0,3.0,-54.0
EEE,2013J,2331750,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.8,91.28,0.0,4.0,-16.0
EEE,2013J,2384615,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2389754,M,HE Qualification,35-55,0,N,Pass,0,1.0,7.0,8.0,1.0,6.0,-0.8333333333333334,-5.0,0.8,72.64,0.0,4.0,26.0
EEE,2013J,2408307,M,A Level or Equivalent,0-35,0,N,Distinction,0,9.0,15.0,63.0,3.0,2.0,0.5,3.0,0.8,91.92,0.0,4.0,-4.0
EEE,2013J,2418732,F,HE Qualification,35-55,0,N,Distinction,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.8,90.56,0.0,4.0,-8.0
EEE,2013J,2435050,F,Lower Than A Level,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2435726,F,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8,86.12,1.0,4.0,-20.0
EEE,2013J,2451726,F,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.8,76.32000000000001,1.0,4.0,-18.0
EEE,2013J,2474006,M,HE Qualification,35-55,0,N,Pass,0,1.0,22.0,33.0,1.0,6.0,-0.9523809523809523,-20.0,0.8,73.48,1.0,4.0,-22.0
EEE,2013J,2474995,M,HE Qualification,35-55,0,N,Pass,0,0.0,1.0,6.0,0.0,12.0,-1.0,-1.0,0.8,79.47999999999999,0.0,4.0,-6.0
EEE,2013J,2485655,M,HE Qualification,0-35,0,N,Distinction,0,6.0,15.0,37.0,3.0,4.0,-0.3333333333333333,-3.0,0.8,84.96,0.0,4.0,-10.0
EEE,2013J,2487990,M,Post Graduate Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.8,88.04,0.0,4.0,-9.0
EEE,2013J,2505299,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,17.0,0.0,21.0,0.0,0.0,0.8,90.64,0.0,4.0,-4.0
EEE,2013J,2513333,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2518880,M,HE Qualification,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2537898,M,Lower Than A Level,35-55,0,N,Pass,0,5.0,5.0,13.0,1.0,4.0,1.0,5.0,0.8,82.0,0.0,4.0,6.0
EEE,2013J,2541992,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2542645,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.6,54.879999999999995,1.0,3.0,-21.0
EEE,2013J,2562704,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.2,11.68,1.0,1.0,0.0
EEE,2013J,2564333,M,A Level or Equivalent,35-55,0,Y,Pass,0,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.8,77.4,2.0,4.0,0.0
EEE,2013J,2569834,F,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.6,60.64,1.0,3.0,4.0
EEE,2013J,2574909,M,HE Qualification,35-55,0,N,Pass,0,1.0,5.0,10.0,1.0,1.0,-0.75,-3.0,0.8,56.32,1.0,4.0,-8.0
EEE,2013J,2588201,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,10.0,15.0,0.0,8.0,-1.0,-10.0,0.8,81.4,0.0,4.0,-33.0
EEE,2013J,2590189,M,HE Qualification,35-55,0,N,Pass,0,7.0,17.0,17.0,4.0,4.0,-0.3,-3.0,0.8,65.32,2.0,4.0,-12.0
EEE,2013J,2598509,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,3.0,0.0,26.0,0.0,0.0,0.8,80.92,2.0,4.0,-17.0
EEE,2013J,2598961,M,HE Qualification,0-35,0,N,Distinction,0,8.0,8.0,8.0,2.0,6.0,1.0,8.0,0.8,95.24000000000001,0.0,4.0,-8.0
EEE,2013J,2604856,M,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.8,68.88,0.0,4.0,-31.0
EEE,2013J,2607824,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,2.0,12.0,0.0,9.0,-1.0,-2.0,0.8,89.24000000000001,0.0,4.0,-21.0
EEE,2013J,2608828,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.8,89.36,0.0,4.0,-10.0
EEE,2013J,2610857,M,Lower Than A Level,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2614546,M,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2615849,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,1.0,2.0,0.0,10.0,-1.0,-1.0,0.8,82.96,2.0,4.0,-17.0
EEE,2013J,2616950,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.8,87.47999999999999,0.0,4.0,3.0
EEE,2013J,2617635,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8,77.72,0.0,4.0,-11.0
EEE,2013J,2619025,M,A Level or Equivalent,0-35,0,Y,Distinction,0,0.0,0.0,12.0,0.0,15.0,0.0,0.0,0.8,86.96000000000001,0.0,4.0,11.0
EEE,2013J,2623263,M,A Level or Equivalent,0-35,0,N,Distinction,0,8.0,8.0,14.0,3.0,2.0,1.0,8.0,0.8,95.0,0.0,4.0,1.0
EEE,2013J,2623960,M,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.2,12.16,0.0,1.0,0.0
EEE,2013J,2625693,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.8,92.28,1.0,4.0,14.0
EEE,2013J,2634238,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.2,10.72,1.0,1.0,0.0
EEE,2013J,2641254,M,Lower Than A Level,0-35,0,N,Pass,0,7.0,11.0,33.0,3.0,3.0,0.75,3.0,0.8,70.32,0.0,4.0,18.0
EEE,2013J,2641364,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,13.0,19.0,0.0,12.0,-1.0,-13.0,0.8,79.92,0.0,4.0,-3.0
EEE,2013J,2657915,M,Lower Than A Level,35-55,0,N,Distinction,0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,0.8,89.4,2.0,4.0,16.0
EEE,2013J,2670012,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,2681277,M,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.2,15.04,0.0,1.0,0.0
EEE,2013J,2698535,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.8,53.44,1.0,4.0,-25.0
EEE,2014B,25150,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.8,82.72,0.0,4.0,-19.0
EEE,2014B,27780,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.6,42.599999999999994,0.0,3.0,-8.0
EEE,2014B,29639,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.8,83.47999999999999,0.0,4.0,-1.0
EEE,2014B,29820,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.8,79.4,0.0,4.0,-16.0
EEE,2014B,35340,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8,78.16,0.0,4.0,-37.0
EEE,2014B,35508,M,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.8,92.84,0.0,4.0,-11.0
EEE,2014B,64296,M,HE Qualification,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.4,42.44,0.0,2.0,-4.0
EEE,2014B,69239,F,Lower Than A Level,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014B,70537,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.8,80.72,0.0,4.0,-2.0
EEE,2014B,83219,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.8,84.6,0.0,4.0,-9.0
EEE,2014B,97486,M,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014B,121574,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014B,128971,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.8,84.32,0.0,4.0,-6.0
EEE,2014B,135330,M,HE Qualification,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.2,14.08,0.0,1.0,0.0
EEE,2014B,144745,F,HE Qualification,0-35,0,Y,Pass,0,0.0,0.0,2.0,0.0,28.0,0.0,0.0,0.8,86.56,0.0,4.0,-17.0
EEE,2014B,148282,M,HE Qualification,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.2,7.36,0.0,1.0,0.0
EEE,2014B,156594,M,Post Graduate Qualification,55<=,0,N,Pass,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.8,79.8,1.0,4.0,1.0
EEE,2014B,158831,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.8,76.03999999999999,0.0,4.0,-17.0
EEE,2014B,165376,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.6,45.519999999999996,1.0,3.0,-33.0
EEE,2014B,167791,M,A Level or Equivalent,35-55,0,N,Distinction,0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.8,88.24000000000001,1.0,4.0,-16.0
EEE,2014B,170936,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.6,45.2,3.0,3.0,-30.0
EEE,2014B,171334,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.2,15.52,0.0,1.0,0.0
EEE,2014B,174512,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014B,182400,M,HE Qualification,35-55,0,N,Fail,1,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.8,40.36,1.0,4.0,22.0
EEE,2014B,185057,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.8,76.36,1.0,4.0,-8.0
EEE,2014B,186476,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.8,80.4,3.0,4.0,-9.0
EEE,2014B,188260,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.8,77.32000000000001,0.0,4.0,-25.0
EEE,2014B,188662,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.8,85.88,1.0,4.0,-13.0
EEE,2014B,193163,M,HE Qualification,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.8,58.879999999999995,2.0,4.0,-95.0
EEE,2014B,197730,M,HE Qualification,35-55,1,N,Pass,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.6,59.8,1.0,3.0,-6.0
EEE,2014B,198902,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.2,18.48,1.0,1.0,0.0
EEE,2014B,231019,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.4,20.52,0.0,2.0,1.0
EEE,2014B,231339,F,Post Graduate Qualification,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.8,90.96,1.0,4.0,-3.0
EEE,2014B,234559,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.8,63.72,3.0,4.0,-19.0
EEE,2014B,237934,M,HE Qualification,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.2,8.16,0.0,1.0,0.0
EEE,2014B,244166,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.8,50.04,1.0,4.0,-93.0
EEE,2014B,244977,M,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.8,92.52000000000001,1.0,4.0,-9.0
EEE,2014B,247819,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.8,86.75999999999999,0.0,4.0,-20.0
EEE,2014B,248818,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.8,92.24,0.0,4.0,-4.0
EEE,2014B,250092,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014B,256867,M,A Level or Equivalent,35-55,0,N,Distinction,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.8,85.96000000000001,2.0,4.0,-26.0
EEE,2014B,261042,M,Lower Than A Level,0-35,1,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014B,266040,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.2,11.36,0.0,1.0,0.0
